id,interest_rate
112979,0.0971737653017044
112980,0.17985622584819794
112981,0.056126371026039124
112982,
112983,0.1935308277606964
112984,
112985,0.0837579071521759
112986,0.13857479393482208
112987,0.14014580845832825
112988,
112989,0.09359469264745712
112990,
112991,0.13821513950824738
112992,0.0565347746014595
112993,
112994,0.12333802878856659
112995,
112996,0.09108918905258179
112997,
112998,0.11342541128396988
112999,0.11091246455907822
113000,0.09079160541296005
113001,0.12296866625547409
113002,0.20988643169403076
113003,
113004,0.04915989935398102
113005,0.20046326518058777
113006,0.08693235367536545
113007,
113008,0.1274145245552063
113009,0.05207832157611847
113010,
113011,0.19536510109901428
113012,0.046099744737148285
113013,0.0613463893532753
113014,
113015,0.19885556399822235
113016,0.09187749028205872
113017,0.1929740607738495
113018,0.09214600920677185
113019,0.1926378607749939
113020,0.056097619235515594
113021,0.11360348016023636
113022,
113023,
113024,
113025,0.1373784840106964
113026,0.11449304968118668
113027,0.06203460693359375
113028,0.19681061804294586
113029,0.09490743279457092
113030,
113031,0.13771340250968933
113032,0.20018845796585083
113033,
113034,0.11580101400613785
113035,0.1744617372751236
113036,0.05748956650495529
113037,0.04784022271633148
113038,0.11649715155363083
113039,0.09168414026498795
113040,0.056400589644908905
113041,0.05794262886047363
113042,0.0438380241394043
113043,0.12971284985542297
113044,0.09352906793355942
113045,0.10650572180747986
113046,
113047,0.19972796738147736
113048,
113049,0.14075879752635956
113050,0.21146002411842346
113051,
113052,
113053,
113054,0.14090992510318756
113055,
113056,0.13945502042770386
113057,0.08644668757915497
113058,0.12684115767478943
113059,
113060,
113061,0.04145612567663193
113062,0.08272649347782135
113063,0.12049660831689835
113064,0.04323471337556839
113065,0.09116432815790176
113066,0.09216112643480301
113067,0.058205582201480865
113068,0.04398016631603241
113069,0.12206964939832687
113070,0.06059139966964722
113071,0.09903312474489212
113072,
113073,0.11774319410324097
113074,0.09289974719285965
113075,0.08628593385219574
113076,0.2541584074497223
113077,0.2243373543024063
113078,
113079,0.09569311141967773
113080,
113081,0.09944683313369751
113082,0.057433679699897766
113083,0.04037361592054367
113084,
113085,0.21416394412517548
113086,0.046843647956848145
113087,0.10608214884996414
113088,0.09038451313972473
113089,
113090,0.12290748953819275
113091,0.10498308390378952
113092,0.09773445129394531
113093,0.09205251932144165
113094,0.1359495222568512
113095,0.20797842741012573
113096,
113097,0.172293022274971
113098,0.20055805146694183
113099,0.0404069721698761
113100,0.058951541781425476
113101,
113102,0.10417478531599045
113103,0.21594181656837463
113104,0.22106234729290009
113105,
113106,0.08944105356931686
113107,
113108,0.04263554513454437
113109,0.2676156461238861
113110,0.05810289829969406
113111,0.10388560593128204
113112,0.09235989302396774
113113,0.13641341030597687
113114,
113115,
113116,0.1265990287065506
113117,0.1767471581697464
113118,0.09936267882585526
113119,0.04641629755496979
113120,0.057433679699897766
113121,
113122,0.11034277081489563
113123,0.18004506826400757
113124,0.14026091992855072
113125,0.231303870677948
113126,0.09404468536376953
113127,0.20496772229671478
113128,0.12405967712402344
113129,
113130,0.22609777748584747
113131,0.20601427555084229
113132,0.1359495222568512
113133,
113134,0.08683076500892639
113135,0.20270098745822906
113136,
113137,0.08525407314300537
113138,
113139,
113140,0.057437799870967865
113141,0.1772235482931137
113142,0.19676680862903595
113143,0.1362096518278122
113144,0.04126230627298355
113145,0.19400422275066376
113146,
113147,0.17610472440719604
113148,0.08456648141145706
113149,0.10372377187013626
113150,0.043373242020606995
113151,
113152,0.09948483854532242
113153,0.05582534521818161
113154,0.05495375394821167
113155,
113156,
113157,
113158,0.2183569371700287
113159,0.09977035224437714
113160,0.13861598074436188
113161,
113162,0.10831581056118011
113163,0.23543614149093628
113164,0.05693209916353226
113165,0.09374556690454483
113166,
113167,0.17913222312927246
113168,
113169,0.1745275855064392
113170,0.215715691447258
113171,0.045601971447467804
113172,
113173,0.09001452475786209
113174,
113175,0.107088603079319
113176,0.11182229220867157
113177,0.05733877420425415
113178,0.08995343744754791
113179,0.055931128561496735
113180,
113181,
113182,
113183,0.21851958334445953
113184,0.05816236138343811
113185,0.20666788518428802
113186,0.1110742837190628
113187,0.09570521116256714
113188,0.2064094990491867
113189,0.12459210306406021
113190,
113191,0.1235266923904419
113192,
113193,0.17403621971607208
113194,0.17886342108249664
113195,0.0900246649980545
113196,0.043157316744327545
113197,
113198,0.04058753699064255
113199,
113200,0.22986096143722534
113201,
113202,
113203,0.1069786325097084
113204,0.17419451475143433
113205,0.08946098387241364
113206,
113207,
113208,0.04299559444189072
113209,0.18145310878753662
113210,0.0432128980755806
113211,0.12540854513645172
113212,
113213,0.059413060545921326
113214,0.04452844709157944
113215,0.11969716101884842
113216,0.22716036438941956
113217,0.20032978057861328
113218,0.21224640309810638
113219,0.20565412938594818
113220,0.1933688223361969
113221,0.233661487698555
113222,0.19738011062145233
113223,
113224,0.0873812660574913
113225,0.19450806081295013
113226,0.04303841292858124
113227,0.08968299627304077
113228,0.12304726988077164
113229,0.10381324589252472
113230,0.11840607225894928
113231,0.21489667892456055
113232,0.19195963442325592
113233,0.2000816911458969
113234,0.09014195948839188
113235,
113236,
113237,0.19365008175373077
113238,
113239,0.21866945922374725
113240,0.13201142847537994
113241,
113242,0.1257312297821045
113243,0.12781992554664612
113244,0.10455699265003204
113245,
113246,0.17376068234443665
113247,0.09610503911972046
113248,
113249,0.04673346132040024
113250,0.052500396966934204
113251,0.09201370924711227
113252,0.09300412982702255
113253,
113254,
113255,0.062313541769981384
113256,0.18831990659236908
113257,0.2027890980243683
113258,0.058373838663101196
113259,0.05899820476770401
113260,0.22785454988479614
113261,0.051987819373607635
113262,0.08787619322538376
113263,0.056795164942741394
113264,
113265,0.22641882300376892
113266,
113267,0.17696219682693481
113268,0.09168016165494919
113269,0.11495443433523178
113270,0.11363603919744492
113271,0.09717515110969543
113272,0.18672484159469604
113273,0.042988210916519165
113274,
113275,0.21514083445072174
113276,0.18529458343982697
113277,0.2432565540075302
113278,0.04450087994337082
113279,
113280,0.1039271429181099
113281,0.12717020511627197
113282,0.12982390820980072
113283,0.12370029091835022
113284,
113285,0.11208392679691315
113286,0.18100863695144653
113287,
113288,0.09334927797317505
113289,
113290,0.10725031048059464
113291,0.2112681120634079
113292,0.22355049848556519
113293,0.2055504471063614
113294,0.055873170495033264
113295,0.04289145767688751
113296,0.08939242362976074
113297,
113298,
113299,
113300,
113301,0.1997271627187729
113302,0.05159478634595871
113303,0.09607518464326859
113304,
113305,0.08553207665681839
113306,0.11750801652669907
113307,0.05469155311584473
113308,0.2186134159564972
113309,0.12370029091835022
113310,0.04661385715007782
113311,0.059563010931015015
113312,0.21088112890720367
113313,0.08599945157766342
113314,0.1177033856511116
113315,
113316,0.21803385019302368
113317,0.061185285449028015
113318,0.05733039230108261
113319,0.21514083445072174
113320,
113321,
113322,0.1949157863855362
113323,0.1214725598692894
113324,0.041965894401073456
113325,
113326,0.2065471112728119
113327,0.09932611882686615
113328,0.08908030390739441
113329,0.19554053246974945
113330,0.20152217149734497
113331,0.1735084354877472
113332,0.055053673684597015
113333,0.18395055830478668
113334,0.19592545926570892
113335,0.2630372941493988
113336,0.21491286158561707
113337,0.05516096204519272
113338,0.04850362241268158
113339,0.08921384811401367
113340,0.1371021866798401
113341,0.04447475075721741
113342,0.2069549709558487
113343,
113344,0.08568697422742844
113345,0.08465264737606049
113346,0.20364688336849213
113347,
113348,
113349,
113350,0.061475835740566254
113351,0.11692728102207184
113352,
113353,
113354,0.054767996072769165
113355,0.13307933509349823
113356,0.21271590888500214
113357,0.21225854754447937
113358,0.2015872299671173
113359,0.13488171994686127
113360,
113361,0.09894175082445145
113362,0.21577037870883942
113363,0.18091757595539093
113364,
113365,0.10368113964796066
113366,
113367,0.11076327413320541
113368,
113369,0.08927588164806366
113370,
113371,0.04303841292858124
113372,0.04822169244289398
113373,0.2315833419561386
113374,
113375,0.11355546116828918
113376,0.1992424726486206
113377,0.11453251540660858
113378,0.11548580974340439
113379,0.12577831745147705
113380,
113381,0.12411295622587204
113382,
113383,
113384,0.05607137829065323
113385,0.12872999906539917
113386,0.19204378128051758
113387,0.04880277067422867
113388,
113389,0.184373140335083
113390,0.09623308479785919
113391,0.04311293363571167
113392,0.2243928611278534
113393,
113394,0.04322778433561325
113395,
113396,0.08270084112882614
113397,0.19510143995285034
113398,0.17598438262939453
113399,
113400,0.2012287825345993
113401,0.08399596810340881
113402,0.09121878445148468
113403,0.10377730429172516
113404,0.05334436893463135
113405,0.09367711842060089
113406,0.10592538118362427
113407,0.09527566283941269
113408,0.05687979608774185
113409,
113410,0.11344116181135178
113411,0.08875510096549988
113412,
113413,0.0579819530248642
113414,0.043624453246593475
113415,0.041196443140506744
113416,
113417,0.08407340198755264
113418,0.041214533150196075
113419,0.09576963633298874
113420,0.11694250255823135
113421,0.19506621360778809
113422,0.058645255863666534
113423,0.20733550190925598
113424,0.08920807391405106
113425,
113426,0.0560968816280365
113427,0.057244040071964264
113428,0.12220506370067596
113429,0.05504424870014191
113430,
113431,0.20666788518428802
113432,0.13969987630844116
113433,0.18941788375377655
113434,0.17118944227695465
113435,0.0997266098856926
113436,
113437,0.19867125153541565
113438,0.04145906865596771
113439,0.13544979691505432
113440,0.10762501507997513
113441,0.05971132218837738
113442,
113443,0.09934842586517334
113444,
113445,0.2054823637008667
113446,0.044944293797016144
113447,0.12202312052249908
113448,0.13990698754787445
113449,0.10627753287553787
113450,0.09509797394275665
113451,
113452,
113453,
113454,0.09487713873386383
113455,0.0987616777420044
113456,0.0912671759724617
113457,0.10096081346273422
113458,0.10299181193113327
113459,
113460,
113461,0.19629937410354614
113462,0.05252743512392044
113463,0.08991553634405136
113464,0.09847530722618103
113465,0.11553296446800232
113466,
113467,
113468,0.04420456290245056
113469,0.042732372879981995
113470,0.09029082953929901
113471,0.18433444201946259
113472,0.04069063812494278
113473,0.22004170715808868
113474,0.10587271302938461
113475,0.09164592623710632
113476,
113477,0.21029134094715118
113478,
113479,
113480,
113481,
113482,0.055964335799217224
113483,
113484,0.05255512893199921
113485,0.18031631410121918
113486,0.1797192543745041
113487,
113488,0.0966295450925827
113489,0.2112681120634079
113490,0.04111825302243233
113491,0.10773206502199173
113492,0.17838123440742493
113493,0.11713109910488129
113494,0.21473394334316254
113495,0.1319066286087036
113496,
113497,0.10427337139844894
113498,
113499,0.10761385411024094
113500,0.0841769352555275
113501,0.20260143280029297
113502,
113503,0.09858441352844238
113504,0.09584838896989822
113505,0.14033032953739166
113506,0.19630198180675507
113507,0.09957554191350937
113508,
113509,
113510,0.13221557438373566
113511,0.09163886308670044
113512,
113513,0.22951622307300568
113514,0.08913890272378922
113515,
113516,
113517,0.04068682715296745
113518,0.0558239221572876
113519,
113520,0.12797759473323822
113521,0.17323167622089386
113522,
113523,0.04393884539604187
113524,0.08477544784545898
113525,0.12033040821552277
113526,0.1041923463344574
113527,0.21861575543880463
113528,
113529,0.22563022375106812
113530,0.043656811118125916
113531,
113532,
113533,0.11246531456708908
113534,0.18534603714942932
113535,0.21904899179935455
113536,0.04147957265377045
113537,0.09584261476993561
113538,
113539,0.09588543325662613
113540,
113541,0.0937080904841423
113542,0.11813545227050781
113543,0.17809566855430603
113544,
113545,0.1144070103764534
113546,0.11623675376176834
113547,0.10008735954761505
113548,0.09109128266572952
113549,0.050222501158714294
113550,
113551,
113552,0.056453146040439606
113553,0.09531998634338379
113554,0.13441906869411469
113555,0.12704090774059296
113556,0.1959221065044403
113557,0.2101249098777771
113558,
113559,0.22951622307300568
113560,0.19846121966838837
113561,
113562,0.13729697465896606
113563,0.11032275855541229
113564,0.1823674440383911
113565,0.21062184870243073
113566,0.04838455468416214
113567,0.2006530463695526
113568,0.09547169506549835
113569,0.1799359917640686
113570,
113571,0.08324137330055237
113572,0.22427314519882202
113573,0.05822788178920746
113574,0.132534459233284
113575,0.09383676201105118
113576,
113577,0.0953579843044281
113578,0.06114275008440018
113579,0.0827498659491539
113580,0.10372316092252731
113581,0.19212301075458527
113582,0.1724931299686432
113583,0.13509534299373627
113584,0.10004569590091705
113585,
113586,
113587,
113588,
113589,0.09169956296682358
113590,
113591,0.1823766827583313
113592,0.19045867025852203
113593,0.04071209579706192
113594,0.05497618764638901
113595,
113596,
113597,0.18636448681354523
113598,0.057613104581832886
113599,0.042815424501895905
113600,
113601,0.04132317751646042
113602,
113603,0.12119962275028229
113604,0.1207922026515007
113605,0.12423177063465118
113606,
113607,0.04201585054397583
113608,0.2092103213071823
113609,0.19592416286468506
113610,0.08589199185371399
113611,
113612,0.08657103031873703
113613,0.20310907065868378
113614,
113615,0.04892294853925705
113616,0.09101805835962296
113617,0.049884065985679626
113618,
113619,
113620,0.2077980488538742
113621,0.06260953843593597
113622,
113623,0.1137944683432579
113624,0.19585463404655457
113625,0.13453197479248047
113626,0.08417642116546631
113627,0.040432535111904144
113628,
113629,0.17844723165035248
113630,0.1131412461400032
113631,0.09892704337835312
113632,
113633,0.20855803787708282
113634,0.08770667761564255
113635,0.1055486872792244
113636,0.1968134492635727
113637,0.22855177521705627
113638,
113639,0.22148017585277557
113640,0.09027957916259766
113641,
113642,
113643,0.0564577579498291
113644,0.09528792649507523
113645,0.1207534447312355
113646,
113647,0.13724303245544434
113648,0.10615984350442886
113649,0.12558214366436005
113650,0.2226731777191162
113651,
113652,0.17718146741390228
113653,0.1875767558813095
113654,0.19532287120819092
113655,
113656,0.18130148947238922
113657,
113658,
113659,0.19633398950099945
113660,0.08524726331233978
113661,0.10935469716787338
113662,0.057828694581985474
113663,0.08910160511732101
113664,0.10840171575546265
113665,0.13649190962314606
113666,0.2085120677947998
113667,0.13515865802764893
113668,
113669,0.1346314698457718
113670,0.05783553421497345
113671,0.05808214843273163
113672,0.10443302989006042
113673,0.22641882300376892
113674,0.17775221168994904
113675,0.057883426547050476
113676,
113677,
113678,0.11936640739440918
113679,
113680,0.1344313621520996
113681,0.14105409383773804
113682,0.11530081927776337
113683,0.1274292916059494
113684,0.04126230627298355
113685,0.20733550190925598
113686,0.04464956372976303
113687,
113688,0.04290314018726349
113689,0.22100786864757538
113690,0.04789969325065613
113691,0.09303051233291626
113692,0.17334316670894623
113693,0.10858204960823059
113694,0.1275101602077484
113695,0.21112920343875885
113696,0.10460080951452255
113697,0.11399507522583008
113698,0.042732372879981995
113699,
113700,0.17112918198108673
113701,0.21345119178295135
113702,0.04417695850133896
113703,0.20733550190925598
113704,
113705,0.21416394412517548
113706,0.0479094460606575
113707,0.09898301959037781
113708,0.04159852862358093
113709,
113710,0.1346033364534378
113711,0.056235842406749725
113712,0.19798985123634338
113713,0.2044934779405594
113714,0.2263348400592804
113715,0.20046326518058777
113716,0.09352906793355942
113717,0.24681158363819122
113718,0.12278281152248383
113719,
113720,
113721,0.09867826104164124
113722,0.061316102743148804
113723,0.1155363917350769
113724,0.20733550190925598
113725,0.20449241995811462
113726,0.08938603848218918
113727,0.20241662859916687
113728,0.058807455003261566
113729,
113730,0.08853702247142792
113731,
113732,0.1924799680709839
113733,0.08715345710515976
113734,
113735,0.09365347027778625
113736,0.05504424870014191
113737,
113738,0.08551494032144547
113739,
113740,
113741,0.1390727460384369
113742,0.05828960984945297
113743,
113744,0.10132049024105072
113745,
113746,0.12141238898038864
113747,0.19300265610218048
113748,0.05549518018960953
113749,0.12540854513645172
113750,
113751,0.19930371642112732
113752,0.13373249769210815
113753,0.04188118129968643
113754,
113755,
113756,
113757,0.12108900398015976
113758,
113759,0.04415539652109146
113760,0.05987534672021866
113761,0.11332304775714874
113762,0.057478033006191254
113763,0.10358834266662598
113764,0.13494986295700073
113765,0.1998811811208725
113766,0.05771869421005249
113767,0.06233435869216919
113768,
113769,
113770,0.21120420098304749
113771,0.08341894298791885
113772,
113773,0.09190992265939713
113774,
113775,0.04470493644475937
113776,0.12154652923345566
113777,0.11209597438573837
113778,0.1820727437734604
113779,
113780,0.0404069721698761
113781,
113782,0.09179496765136719
113783,0.08391743153333664
113784,
113785,0.10538512468338013
113786,0.1888049691915512
113787,0.055920615792274475
113788,0.09445370733737946
113789,0.17745576798915863
113790,0.11784741282463074
113791,0.042650945484638214
113792,
113793,0.05887272208929062
113794,0.11780910938978195
113795,0.04105076938867569
113796,0.17134980857372284
113797,0.20083801448345184
113798,0.21041341125965118
113799,0.08300090581178665
113800,
113801,0.11540573835372925
113802,0.20761139690876007
113803,
113804,0.19806411862373352
113805,0.1187957227230072
113806,0.04342330992221832
113807,0.05606762319803238
113808,0.21514083445072174
113809,0.19551295042037964
113810,0.056186191737651825
113811,0.08890266716480255
113812,0.08922015875577927
113813,0.17130537331104279
113814,0.12253132462501526
113815,0.047748737037181854
113816,0.08437144011259079
113817,0.08520739525556564
113818,0.08309674263000488
113819,0.10550936311483383
113820,
113821,0.10678838938474655
113822,
113823,
113824,0.22644585371017456
113825,0.10614883899688721
113826,0.057714372873306274
113827,0.09240526705980301
113828,0.11785949021577835
113829,
113830,
113831,0.09395205229520798
113832,
113833,0.09447494894266129
113834,0.17266714572906494
113835,0.20158171653747559
113836,0.20986351370811462
113837,0.17768636345863342
113838,0.1403527855873108
113839,0.11066500097513199
113840,0.2030428946018219
113841,0.20084023475646973
113842,
113843,0.20412677526474
113844,0.04155919700860977
113845,0.04186350852251053
113846,0.0418255552649498
113847,0.04663053900003433
113848,0.11697112768888474
113849,0.18028873205184937
113850,0.11211046576499939
113851,0.0919458344578743
113852,
113853,0.21416394412517548
113854,0.21506643295288086
113855,0.051701873540878296
113856,0.18129056692123413
113857,0.20197364687919617
113858,
113859,0.062323011457920074
113860,0.055462613701820374
113861,0.04105076938867569
113862,0.042732372879981995
113863,0.19936996698379517
113864,0.09806909412145615
113865,
113866,0.10325934737920761
113867,
113868,0.09865647554397583
113869,0.17275682091712952
113870,0.04185248166322708
113871,0.06084334850311279
113872,0.09023360908031464
113873,0.215715691447258
113874,0.09535431861877441
113875,0.048677973449230194
113876,0.21548478305339813
113877,
113878,0.09528792649507523
113879,
113880,0.1239229217171669
113881,
113882,
113883,0.22578060626983643
113884,
113885,0.20016758143901825
113886,0.18280600011348724
113887,0.05689418315887451
113888,
113889,0.06128859519958496
113890,0.05269452929496765
113891,0.043008893728256226
113892,0.04303841292858124
113893,
113894,0.19823551177978516
113895,
113896,
113897,0.11101660877466202
113898,
113899,0.10487857460975647
113900,0.041933879256248474
113901,
113902,
113903,0.05626121908426285
113904,0.09284891188144684
113905,
113906,0.11957897990942001
113907,
113908,0.08279624581336975
113909,0.04298923909664154
113910,0.04734385013580322
113911,0.13053947687149048
113912,0.19058440625667572
113913,0.1293734759092331
113914,
113915,0.1797679215669632
113916,
113917,0.1111866682767868
113918,0.11513981968164444
113919,0.04145612567663193
113920,
113921,0.10729797929525375
113922,0.09573917090892792
113923,0.08621925115585327
113924,
113925,0.05643370747566223
113926,0.19364210963249207
113927,
113928,0.19751913845539093
113929,0.12814967334270477
113930,
113931,0.19323799014091492
113932,
113933,0.0967419371008873
113934,0.1343003362417221
113935,
113936,0.05889607220888138
113937,0.0562659353017807
113938,0.0856291875243187
113939,
113940,0.09228754043579102
113941,0.046024397015571594
113942,0.06262490898370743
113943,0.10757962614297867
113944,0.08495235443115234
113945,
113946,0.20557403564453125
113947,
113948,0.17425434291362762
113949,0.10532528162002563
113950,
113951,0.053799815475940704
113952,
113953,
113954,0.10100913792848587
113955,
113956,0.08661659061908722
113957,
113958,0.042732372879981995
113959,0.08301156759262085
113960,0.04139333218336105
113961,0.20885318517684937
113962,
113963,0.10052972286939621
113964,0.21088112890720367
113965,0.21311122179031372
113966,0.04303841292858124
113967,0.20601092278957367
113968,
113969,0.1951214224100113
113970,0.08500576764345169
113971,0.11383602768182755
113972,0.04859160631895065
113973,
113974,
113975,0.043624453246593475
113976,0.11786429584026337
113977,
113978,
113979,
113980,0.22278647124767303
113981,0.13133986294269562
113982,0.05642782151699066
113983,0.05610932409763336
113984,
113985,0.08849122375249863
113986,0.04702582210302353
113987,
113988,0.1318373829126358
113989,0.059722669422626495
113990,
113991,
113992,
113993,
113994,
113995,
113996,0.17800650000572205
113997,0.21177861094474792
113998,0.19606120884418488
113999,
114000,0.05748956650495529
114001,0.09546218067407608
114002,0.06194718927145004
114003,
114004,0.18800072371959686
114005,0.04342073202133179
114006,0.09454938024282455
114007,
114008,0.09487713873386383
114009,0.04111825302243233
114010,0.19449210166931152
114011,
114012,0.08301673829555511
114013,0.09025517851114273
114014,0.17491953074932098
114015,0.047349438071250916
114016,0.041940510272979736
114017,0.19286979734897614
114018,0.1852407604455948
114019,0.21549633145332336
114020,
114021,
114022,0.17618991434574127
114023,
114024,0.18957729637622833
114025,0.19118861854076385
114026,
114027,0.08659697324037552
114028,
114029,
114030,0.08752302080392838
114031,0.241835355758667
114032,
114033,0.08443934470415115
114034,
114035,0.19266782701015472
114036,0.1768113076686859
114037,0.09116163104772568
114038,0.06109088659286499
114039,0.041345253586769104
114040,0.22641882300376892
114041,
114042,0.21259301900863647
114043,0.06235630065202713
114044,0.1116219237446785
114045,0.21766270697116852
114046,
114047,0.04291184991598129
114048,0.044492244720458984
114049,0.09047137945890427
114050,
114051,0.12465143948793411
114052,0.18038661777973175
114053,0.0983981192111969
114054,0.043478742241859436
114055,
114056,0.13892291486263275
114057,0.09673678129911423
114058,0.13629451394081116
114059,
114060,0.1297813206911087
114061,
114062,0.1964072287082672
114063,
114064,0.1129089742898941
114065,0.08319450169801712
114066,
114067,0.10956762731075287
114068,0.05878544598817825
114069,0.2286948710680008
114070,0.04303841292858124
114071,0.09840571135282516
114072,0.0582311749458313
114073,0.1387900710105896
114074,0.212086021900177
114075,
114076,0.054385386407375336
114077,
114078,0.13442423939704895
114079,0.05816592276096344
114080,0.05653070658445358
114081,
114082,0.22319912910461426
114083,0.09698192775249481
114084,0.09870895743370056
114085,0.04954557120800018
114086,0.1807587444782257
114087,0.09675692021846771
114088,0.04126230627298355
114089,
114090,0.0465165451169014
114091,
114092,0.20064426958560944
114093,0.22037892043590546
114094,0.04090769588947296
114095,0.20416221022605896
114096,0.0590013712644577
114097,0.09742408245801926
114098,0.1316092610359192
114099,0.1739782989025116
114100,0.10580151528120041
114101,
114102,0.047778449952602386
114103,
114104,0.13116006553173065
114105,0.05232136696577072
114106,
114107,0.0560847744345665
114108,0.06051991879940033
114109,0.10866882652044296
114110,0.20133809745311737
114111,0.1899169683456421
114112,0.056253887712955475
114113,0.09217891097068787
114114,0.06093832850456238
114115,
114116,
114117,
114118,0.12739810347557068
114119,0.057433679699897766
114120,0.11219488084316254
114121,0.1910512000322342
114122,
114123,0.17860367894172668
114124,0.10495796799659729
114125,0.08578909188508987
114126,0.1781509816646576
114127,0.20658208429813385
114128,0.1852148026227951
114129,0.05597291886806488
114130,0.11878395825624466
114131,0.040432535111904144
114132,0.12290748953819275
114133,0.24383893609046936
114134,
114135,0.1803106665611267
114136,0.04450470954179764
114137,0.05844779312610626
114138,0.109717957675457
114139,
114140,0.046682342886924744
114141,0.11231430619955063
114142,0.04167041927576065
114143,0.13970328867435455
114144,0.19791258871555328
114145,0.2023359090089798
114146,0.10932907462120056
114147,
114148,
114149,
114150,
114151,0.05914083123207092
114152,0.08975536376237869
114153,0.043117888271808624
114154,0.12865059077739716
114155,0.11352872848510742
114156,0.21728089451789856
114157,0.055040113627910614
114158,0.10324899852275848
114159,0.22816157341003418
114160,0.09082596749067307
114161,0.049686700105667114
114162,
114163,0.20059578120708466
114164,0.11707815527915955
114165,0.1041923463344574
114166,0.1290643811225891
114167,0.13019327819347382
114168,0.08997241407632828
114169,0.1022678092122078
114170,0.08325778692960739
114171,0.23305539786815643
114172,0.2202215939760208
114173,0.05979454517364502
114174,0.10147275775671005
114175,
114176,0.1993296891450882
114177,0.18023942410945892
114178,
114179,0.04263554513454437
114180,0.10935065895318985
114181,0.18389874696731567
114182,0.042023830115795135
114183,0.0982670709490776
114184,
114185,0.21225854754447937
114186,0.20268066227436066
114187,0.05545327812433243
114188,0.10330092161893845
114189,0.10495373606681824
114190,0.1351795345544815
114191,0.04702042043209076
114192,0.09494630247354507
114193,0.13720570504665375
114194,0.12665849924087524
114195,0.11527936905622482
114196,0.04393884539604187
114197,0.10665120929479599
114198,
114199,
114200,
114201,0.1379641443490982
114202,0.1782555878162384
114203,0.05276563763618469
114204,0.054910577833652496
114205,0.1141369566321373
114206,0.0889413133263588
114207,0.21454550325870514
114208,0.0560469925403595
114209,
114210,0.11228356510400772
114211,0.17445902526378632
114212,
114213,
114214,0.18406477570533752
114215,0.1016271561384201
114216,
114217,0.10712183266878128
114218,0.1711571365594864
114219,0.043187014758586884
114220,0.22021692991256714
114221,0.04165561497211456
114222,
114223,0.05884353071451187
114224,0.12411295622587204
114225,0.18562811613082886
114226,0.17491953074932098
114227,0.0427587553858757
114228,0.09641461074352264
114229,0.19245043396949768
114230,0.19633398950099945
114231,0.060516610741615295
114232,0.041656166315078735
114233,0.045186229050159454
114234,0.09027064591646194
114235,0.20942750573158264
114236,
114237,0.10715524852275848
114238,0.0880386233329773
114239,0.13769453763961792
114240,
114241,0.09255684167146683
114242,0.09574846178293228
114243,
114244,
114245,
114246,0.19106857478618622
114247,0.12413717061281204
114248,0.17174090445041656
114249,
114250,0.044492244720458984
114251,0.051921337842941284
114252,0.05526921898126602
114253,0.1810280680656433
114254,0.17953337728977203
114255,0.21157406270503998
114256,0.042732372879981995
114257,0.05575239658355713
114258,
114259,0.09935944527387619
114260,0.046337760984897614
114261,
114262,
114263,0.05812866985797882
114264,0.05490987002849579
114265,0.0987616777420044
114266,0.1143832802772522
114267,
114268,0.048932112753391266
114269,
114270,
114271,
114272,0.19388505816459656
114273,0.049470119178295135
114274,0.041879840195178986
114275,
114276,
114277,
114278,0.051318392157554626
114279,0.09400008618831635
114280,
114281,
114282,0.0954059511423111
114283,0.1867070496082306
114284,0.20758773386478424
114285,0.060483016073703766
114286,0.05588693171739578
114287,0.18113772571086884
114288,
114289,0.22816157341003418
114290,0.09047415852546692
114291,
114292,0.0960315689444542
114293,0.1782555878162384
114294,0.0840764194726944
114295,0.08921514451503754
114296,0.08431600779294968
114297,0.10111138224601746
114298,
114299,0.09739523380994797
114300,
114301,0.18374592065811157
114302,0.04394402354955673
114303,0.1773926317691803
114304,0.09151062369346619
114305,
114306,0.1164020299911499
114307,
114308,
114309,0.10279379785060883
114310,0.08778616786003113
114311,0.2000816911458969
114312,0.2022932469844818
114313,0.04488150775432587
114314,
114315,0.17873024940490723
114316,0.09207189828157425
114317,0.11058906465768814
114318,0.18482542037963867
114319,0.05766226351261139
114320,
114321,0.11176078766584396
114322,0.10187912732362747
114323,0.1045977920293808
114324,0.18248505890369415
114325,0.09688408672809601
114326,0.20362932980060577
114327,
114328,0.09709329158067703
114329,
114330,0.12422943860292435
114331,0.19248956441879272
114332,
114333,
114334,
114335,0.19323799014091492
114336,0.19634950160980225
114337,0.1137944683432579
114338,0.19226600229740143
114339,0.11636891961097717
114340,0.14068536460399628
114341,0.18511195480823517
114342,0.11172247678041458
114343,
114344,
114345,0.057922422885894775
114346,0.11045260727405548
114347,0.08755550533533096
114348,0.2093207985162735
114349,0.09039945900440216
114350,0.09971313178539276
114351,0.04303841292858124
114352,0.1041361466050148
114353,0.23265999555587769
114354,0.09049276262521744
114355,0.10205100476741791
114356,0.11967569589614868
114357,
114358,
114359,
114360,0.0440841019153595
114361,0.055873170495033264
114362,0.2302064150571823
114363,0.11000056564807892
114364,
114365,0.1892491579055786
114366,0.096084363758564
114367,0.12057090550661087
114368,0.13362011313438416
114369,0.08612829446792603
114370,0.22771023213863373
114371,0.053549736738204956
114372,0.20145511627197266
114373,
114374,0.10357052087783813
114375,0.18758578598499298
114376,
114377,0.18734392523765564
114378,
114379,
114380,0.05246032774448395
114381,0.05883198231458664
114382,
114383,
114384,0.19500425457954407
