applicant_id,interest_rate
22908,0.1414507
22909,0.06334361
22910,0.031537708
22911,0.41851875
22912,0.094766445
22913,0.09309281
22914,0.119406626
22915,0.53222346
22916,0.03293794
22917,0.07738197
22918,0.09082536
22919,0.019011924
22920,0.07857313
22921,0.10341976
22922,0.12911409
22923,0.16334419
22924,0.061661232
22925,0.035184905
22926,0.21501836
22927,0.14800608
22928,0.1810993
22929,0.061150797
22930,0.056446705
22931,0.018179119
22932,0.00014237256
22933,0.005618904
22934,0.11474282
22935,0.053594433
22936,0.09458641
22937,0.17240031
22938,0.13022308
22939,0.0012320349
22940,0.12752996
22941,0.20455058
22942,1.0406184
22943,0.12207113
22944,0.12064948
22945,0.005047346
22946,0.30418906
22947,0.02074209
22948,0.118091695
22949,0.17054732
22950,0.610087
22951,0.2156075
22952,0.14596194
22953,0.012740682
22954,0.12346929
22955,0.057729825
22956,0.20240133
22957,0.0080642905
22958,0.17141986
22959,0.010795114
22960,0.072213314
22961,0.3267134
22962,0.15074895
22963,0.084432036
22964,0.12440715
22965,0.1820072
22966,0.33241445
22967,0.031476617
22968,0.171532
22969,0.012252816
22970,0.032272056
22971,0.2734707
22972,0.339165
22973,0.09253096
22974,0.15390576
22975,0.29449227
22976,0.26364157
22977,0.031115502
22978,0.08182778
22979,6.2054285e-05
22980,0.06542791
22981,0.0286944
22982,0.055565543
22983,0.0453638
22984,0.051717535
22985,0.012734639
22986,0.33207238
22987,0.08846849
22988,0.26534626
22989,0.029758781
22990,0.15637355
22991,0.08972234
22992,0.013306536
22993,0.01773721
22994,0.10185656
22995,0.13907029
22996,0.040294033
22997,0.070037015
22998,0.00013528862
22999,0.39417255
23000,0.027604295
23001,0.222024
23002,0.14975649
23003,0.018468482
23004,0.12510546
23005,0.3798339
23006,0.11850619
23007,0.028583294
23008,0.07080905
23009,0.04809048
23010,0.040491737
23011,0.0015879278
23012,0.0046763704
23013,0.03811156
23014,0.006922587
23015,0.0218924
23016,0.0012630344
23017,0.0053915093
23018,0.14535035
23019,0.13543077
23020,0.02714284
23021,0.00045208205
23022,0.17402218
23023,0.082341224
23024,0.0032442822
23025,0.131698
23026,0.3387245
23027,0.010491368
23028,0.089392595
23029,0.025866825
23030,0.035636544
23031,0.13239747
23032,0.1270211
23033,0.15173031
23034,0.022332907
23035,0.002885242
23036,0.031031579
23037,0.17607324
23038,0.14951077
23039,0.028049944
23040,0.11377006
23041,0.116115496
23042,0.0020664437
23043,0.049983334
23044,0.037881266
23045,0.09804981
23046,0.026302086
23047,0.116115496
23048,0.027106423
23049,0.19418693
23050,0.0062814425
23051,0.016879596
23052,0.15346698
23053,0.33241445
23054,0.021698302
23055,0.50569665
23056,0.03821102
23057,0.08887856
23058,0.0017316306
23059,0.22515234
23060,0.16533166
23061,0.21579643
23062,0.20731276
23063,0.23113017
23064,0.043469645
23065,0.09659821
23066,0.23820347
23067,0.32261246
23068,0.12048753
23069,0.21890002
23070,0.23452307
23071,0.3267134
23072,0.26529396
23073,0.25028887
23074,0.006013444
23075,0.18067443
23076,0.10894455
23077,0.112596035
23078,0.0718058
23079,0.1756599
23080,0.09873449
23081,0.07977785
23082,0.02865817
23083,0.33781004
23084,0.05937729
23085,0.007270247
23086,0.38296467
23087,0.012029504
23088,0.051062863
23089,0.007521865
23090,0.031092506
23091,0.018453382
23092,0.11431895
23093,0.2137191
23094,0.15529741
23095,0.14426936
23096,0.03534509
23097,0.0009202342
23098,0.11410152
23099,0.20276111
23100,0.0073003313
23101,0.09246123
23102,0.031384688
23103,0.13671872
23104,0.17389818
23105,0.012899498
23106,0.17050931
23107,0.01638045
23108,0.051372584
23109,0.25375152
23110,0.30728394
23111,0.32346714
23112,0.08503379
23113,0.367515
23114,0.00026965595
23115,0.03200521
23116,0.18707521
23117,0.00020873194
23118,0.30297878
23119,0.09108238
23120,0.048867337
23121,0.1543053
23122,0.17379396
23123,0.044084277
23124,0.09576565
23125,0.21266717
23126,0.19271272
23127,0.102955475
23128,0.06692382
23129,0.028596744
23130,7.009276e-05
23131,0.08337918
23132,0.0002571272
23133,0.03004301
23134,0.025588179
23135,0.09099788
23136,0.017518738
23137,0.11643171
23138,0.0039967527
23139,0.48706248
23140,0.031107115
23141,0.1314692
23142,0.10470164
23143,0.062030878
23144,0.019910412
23145,0.00967234
23146,0.22320399
23147,0.061484236
23148,0.23567905
23149,0.0012487982
23150,0.09380503
23151,0.15536787
23152,0.3057581
23153,0.0925477
23154,0.07709431
23155,0.4313228
23156,0.0016403305
23157,0.08140693
23158,0.044572238
23159,0.0120548215
23160,0.15148115
23161,0.00020757286
23162,0.12771414
23163,0.048463337
23164,0.036108155
23165,0.081928805
23166,0.2867036
23167,0.0020664437
23168,0.1193743
23169,0.06904765
23170,0.12777203
23171,0.2950064
23172,0.070904575
23173,0.25140563
23174,0.00096860994
23175,0.118711405
23176,0.26259902
23177,0.04762437
23178,0.10158889
23179,0.000175991
23180,0.073662646
23181,0.29432017
23182,0.14983469
23183,0.1105787
23184,0.12822853
23185,0.21425845
23186,0.33241445
23187,0.03482098
23188,0.3438691
23189,0.041641597
23190,0.13408509
23191,0.004806905
23192,0.011623618
23193,0.1399911
23194,2.6627007e-05
23195,0.057673845
23196,0.034401868
23197,0.3267134
23198,0.11833473
23199,0.19165182
23200,0.049637396
23201,0.091733545
23202,0.04917946
23203,0.11043998
23204,0.14495715
23205,0.041160062
23206,0.014244971
23207,0.0003148682
23208,0.21749374
23209,0.0700468
23210,0.03108859
23211,0.17148869
23212,0.0039341566
23213,0.120165214
23214,0.011261755
23215,0.34508327
23216,0.13999672
23217,0.014169044
23218,0.33241445
23219,0.00033536507
23220,0.3786896
23221,0.17602257
23222,0.15651467
23223,0.13144423
23224,0.0013911285
23225,0.0215969
23226,0.0066904426
23227,0.08172086
23228,0.1611722
23229,0.20068434
23230,0.16685744
23231,0.36620563
23232,0.33241445
23233,0.012730364
23234,0.13611183
23235,0.22521089
23236,0.058284774
23237,0.21263349
23238,0.040468585
23239,0.029353874
23240,0.023039235
23241,0.11178031
23242,0.1888941
23243,0.21424751
23244,0.041071534
23245,0.011143684
23246,0.21420786
23247,0.0036890667
23248,0.16341333
23249,0.036036883
23250,0.19786048
23251,0.047120526
23252,0.3033621
23253,0.21470939
23254,0.2425339
23255,0.3642194
23256,0.00026218107
23257,0.08072392
23258,0.07072413
23259,0.0927197
23260,0.13794938
23261,0.00013772033
23262,0.14290121
23263,0.036488544
23264,0.0713239
23265,0.0071055447
23266,0.20651788
23267,0.00011050258
23268,0.19149162
23269,0.9681728
23270,0.11157484
23271,0.09306377
23272,0.1097917
23273,0.28062925
23274,0.03586406
23275,0.37973934
23276,0.1588568
23277,0.1533467
23278,0.25833458
23279,0.12763336
23280,0.06826867
23281,0.12352498
23282,0.09611505
23283,0.032625657
23284,0.10772457
23285,0.1637962
23286,0.08478454
23287,0.05241203
23288,0.0057657864
23289,0.09694355
23290,0.33241445
23291,0.09375094
23292,0.026242198
23293,0.19376862
23294,0.28054
23295,0.005396653
23296,0.10909397
23297,0.9681728
23298,0.01361463
23299,0.18910697
23300,0.3431621
23301,0.27356124
23302,0.052913733
23303,0.13262185
23304,0.26263276
23305,0.097294696
23306,0.07501404
23307,0.017540725
23308,0.2247051
23309,0.20801653
23310,0.005348315
23311,0.007692681
23312,0.010379757
23313,0.0038332455
23314,0.19916627
23315,0.071616
23316,0.19338259
23317,0.3267134
23318,0.14901634
23319,0.06576766
23320,0.18983182
23321,0.08576549
23322,0.02268371
23323,0.06744977
23324,0.21072073
23325,0.043558415
23326,0.009867961
23327,0.08898866
23328,0.0011482108
23329,0.0005604347
23330,0.0144557385
23331,0.17665489
23332,0.09106617
23333,0.109659456
23334,0.03769334
23335,0.066375315
23336,0.20811993
23337,0.103658505
23338,0.23202415
23339,0.03630636
23340,0.04465614
23341,0.13071798
23342,0.16957438
23343,0.22754624
23344,0.16386595
23345,0.12019395
23346,0.22230014
23347,0.32169753
23348,0.016229348
23349,0.091145925
23350,0.005229189
23351,0.12855351
23352,0.027960693
23353,0.16024481
23354,0.053442836
23355,0.0003379245
23356,0.00022208173
23357,0.116992764
23358,0.03917572
23359,0.00969991
23360,0.017884389
23361,0.061800037
23362,0.07843362
23363,0.046621684
23364,0.22177145
23365,0.16143739
23366,0.11103565
23367,0.11041313
23368,0.056856677
23369,0.16641586
23370,0.0029463237
23371,0.30084673
23372,0.060991038
23373,0.15442295
23374,0.014085586
23375,0.25734258
23376,0.03745294
23377,0.0038446696
23378,0.14548554
23379,0.2916828
23380,0.098297864
23381,0.047779646
23382,0.19090675
23383,0.11337703
23384,0.045293506
23385,0.000112239104
23386,0.0074322894
23387,0.09911653
23388,0.037439965
23389,0.07087847
23390,0.04037223
23391,0.18616362
23392,0.06726387
23393,0.020478971
23394,7.0880924e-05
23395,0.1767791
23396,0.027151627
23397,0.08107702
23398,0.16178188
23399,0.029853258
23400,0.06976556
23401,0.059435528
23402,0.23862147
23403,0.06616249
23404,0.077135384
23405,0.21033001
23406,0.06980674
23407,0.20455058
23408,0.008664362
23409,0.06191688
23410,0.30702364
23411,0.16147068
23412,0.0493136
23413,0.03200021
23414,0.13828953
23415,0.15784791
23416,0.067632094
23417,0.04134892
23418,0.16397557
23419,0.061961748
23420,0.0031444526
23421,0.36528307
23422,0.30279958
23423,0.06361224
23424,0.06794067
23425,0.10850236
23426,0.2782306
23427,0.007173729
23428,0.0842964
23429,0.13191147
23430,0.16287625
23431,0.14975649
23432,0.55854166
23433,0.20405295
23434,0.41259825
23435,0.04434386
23436,0.025296617
23437,0.035222035
23438,0.56407094
23439,0.12142341
23440,0.16763814
23441,0.16442683
23442,0.022864265
23443,0.3871308
23444,0.34715292
23445,0.006408403
23446,0.00018639656
23447,0.032872606
23448,0.22042367
23449,0.13191147
23450,0.13664685
23451,0.13324802
23452,0.39216238
23453,0.33241445
23454,0.2924841
23455,0.0498175
23456,0.0011396634
23457,0.20811993
23458,0.26598942
23459,0.06791877
23460,0.122585
23461,0.006101668
23462,0.045790594
23463,0.14278275
23464,0.03791282
23465,0.11217281
23466,0.03196552
23467,0.018685559
23468,0.05279631
23469,0.431177
23470,0.24403717
23471,0.03555239
23472,0.2116079
23473,0.035851263
23474,0.0033992003
23475,0.112596035
23476,0.20215108
23477,0.030734641
23478,0.055394575
23479,0.064101785
23480,0.11569213
23481,0.17878677
23482,0.036066417
23483,0.041406926
23484,0.114203356
23485,0.009055349
23486,0.031943366
23487,0.25463316
23488,0.065156154
23489,0.15262033
23490,0.1629535
23491,0.19248661
23492,0.0011729483
23493,0.19096689
23494,0.106545985
23495,0.13205847
23496,0.07480682
23497,0.16767855
23498,3.7888338e-05
23499,0.10319736
23500,0.03481113
23501,0.20513593
23502,0.01477306
23503,0.03229055
23504,0.17114232
23505,0.18123704
23506,0.20699283
23507,0.1312293
23508,0.30829802
23509,0.18199916
23510,0.06982174
23511,0.17795075
23512,0.16334143
23513,0.048569605
23514,0.0029734774
23515,0.021237822
23516,0.09168101
23517,0.000114226226
23518,0.096163124
23519,0.19910337
23520,0.0066697695
23521,0.06214264
23522,0.09928988
23523,0.26937994
23524,0.023910565
23525,0.048815466
23526,0.07986759
23527,0.1244907
23528,0.003834596
23529,0.002638126
23530,0.013250304
23531,0.20833445
23532,0.13630931
23533,0.18756182
23534,0.07707378
23535,0.21317683
23536,0.028814461
23537,0.10501985
23538,0.00029430195
23539,0.2559109
23540,0.13767008
23541,0.38690543
23542,0.006700087
23543,0.005913607
23544,0.0052509205
23545,0.14624847
23546,0.020675218
23547,0.094580986
23548,0.16319616
23549,0.11911166
23550,0.07555526
23551,0.034066807
23552,0.106964365
23553,0.032517042
23554,0.13664685
23555,0.000107128915
23556,0.17607324
23557,0.034445383
23558,0.04968977
23559,0.089784525
23560,0.06074503
23561,0.17914356
23562,0.06425841
23563,0.012543444
23564,0.16002846
23565,0.3267134
23566,0.02733553
23567,0.023309952
23568,0.34512138
23569,0.08906429
23570,0.17372923
23571,0.095167264
23572,0.06689849
23573,0.16557391
23574,0.16712317
23575,0.23096186
23576,0.0015879278
23577,0.09478052
23578,0.07386354
23579,0.0751372
23580,0.14258441
23581,0.07520337
23582,0.09247196
23583,0.048792414
23584,0.09694355
23585,0.07632867
23586,0.20889786
23587,0.078025624
23588,0.04648166
23589,0.17660618
23590,0.36515272
23591,0.604208
23592,0.12121991
23593,0.07281124
23594,0.022651326
23595,0.14975649
23596,0.03447113
23597,0.00204687
23598,0.20811993
23599,0.033253945
23600,0.00029707025
23601,0.035541132
23602,0.048253555
23603,0.062461607
23604,0.18742399
23605,0.025556685
23606,0.1848388
23607,0.07895148
23608,0.018309439
23609,0.04052206
23610,0.33241445
23611,0.7312505
23612,0.20382237
23613,0.08066279
23614,0.16239701
23615,0.16986929
23616,0.21420786
23617,0.026775056
23618,0.22367261
23619,0.018961906
23620,0.166221
23621,0.20510915
23622,0.1424838
23623,0.034129225
23624,0.28383085
23625,0.12571765
23626,0.10990735
23627,0.2645981
23628,0.018898444
23629,0.029758781
23630,0.21425845
23631,0.105438136
23632,0.36956936
23633,0.1646905
23634,0.00022282342
23635,0.33241445
23636,0.105293564
23637,0.08451714
23638,0.19248661
23639,0.043379728
23640,0.029464439
23641,0.0015879278
23642,0.04584777
23643,0.049794417
23644,0.038177192
23645,0.18174848
23646,0.2053817
23647,0.14048193
23648,0.015729912
23649,0.20357372
23650,0.37622172
23651,0.019269286
23652,0.21048115
23653,0.008052236
23654,0.21637358
23655,0.07034068
23656,0.06688592
23657,0.080599934
23658,0.028978268
23659,0.012053925
23660,0.16611548
23661,0.05754745
23662,0.10326748
23663,0.29611176
23664,0.001080447
23665,0.099493854
23666,0.23771344
23667,0.016372258
23668,0.043828834
23669,0.013892796
23670,0.009008909
23671,0.06957696
23672,0.02845647
23673,0.25839308
23674,0.08226846
23675,0.2067818
23676,0.036739785
23677,0.16527794
23678,0.20455058
23679,0.07930017
23680,0.29036868
23681,0.077231705
23682,0.03030506
23683,0.007976828
23684,0.059492026
23685,0.06426627
23686,0.0042490554
23687,0.13909134
23688,0.059392888
23689,0.021568976
23690,0.004290366
23691,0.015264706
23692,0.18564203
23693,0.32261246
23694,0.20811993
23695,0.02089506
23696,0.12054149
23697,0.056030873
23698,0.27141577
23699,3.9572402e-05
23700,0.0006101479
23701,0.14305466
23702,0.111866
23703,0.061484236
23704,0.0017122746
23705,0.04975403
23706,0.108424194
23707,0.0411261
23708,0.04746495
23709,0.06369494
23710,0.0007229759
23711,0.055404793
23712,0.044665705
23713,0.09858718
23714,0.020826291
23715,0.07022062
23716,0.0018794434
23717,0.14107062
23718,0.17383792
23719,0.029346341
23720,0.024751263
23721,0.30686247
23722,0.285172
23723,0.17597756
23724,0.017613012
23725,0.005571781
23726,0.5512409
23727,0.48414484
23728,0.19768782
23729,0.19090675
23730,0.31095764
23731,0.2061579
23732,0.055956367
23733,0.27425718
23734,0.0071496014
23735,0.016680157
23736,0.12018456
23737,0.005720802
23738,0.19470929
23739,0.2708305
23740,0.030794773
23741,0.039439622
23742,0.088695794
23743,0.23776422
23744,0.022060473
23745,0.03086764
23746,0.021214316
23747,0.034261
23748,0.025335735
23749,0.19664545
23750,0.2777155
23751,0.066678494
23752,0.0072509805
23753,0.661144
23754,0.25669047
23755,0.30702364
23756,0.19032201
23757,0.25480735
23758,0.20553213
23759,0.070250355
23760,0.14045204
23761,0.17731827
23762,0.2116079
23763,0.031717088
23764,0.18229587
23765,0.04294505
23766,0.25991288
23767,0.16460186
23768,0.041227203
23769,0.12635612
23770,0.09052524
23771,0.12571765
23772,0.38697085
23773,0.046798274
23774,0.07022062
23775,0.030089833
23776,0.14975649
23777,0.1207804
23778,0.027980685
23779,0.034891296
23780,0.04135287
23781,0.0031790964
23782,0.013260961
23783,0.043120477
23784,0.68170655
23785,0.08080422
23786,0.26587707
23787,0.025517259
23788,0.2582774
23789,0.08182778
23790,0.09879506
23791,0.17163987
23792,0.045108307
23793,0.10834892
23794,0.28093126
23795,0.084432036
23796,0.03646906
23797,0.04877727
23798,0.06717314
23799,0.0070987577
23800,0.105438136
23801,0.180254
23802,0.033347983
23803,0.19438122
23804,0.041482534
23805,0.101514846
23806,0.015811527
23807,0.12771414
23808,0.04936762
23809,0.23469871
23810,0.097851776
23811,0.11508318
23812,0.36030978
23813,0.11868042
23814,0.017159486
23815,8.693909e-05
23816,0.029299391
23817,0.20744999
23818,0.006697088
23819,0.047767524
23820,0.21046986
23821,0.11377006
23822,0.05875135
23823,0.054938417
23824,0.03197276
23825,0.28936908
23826,0.013816249
23827,0.604208
23828,0.07515449
23829,0.056672845
23830,0.115349256
23831,0.17815275
23832,0.15719298
23833,0.009280856
23834,0.005774214
23835,2.9622672e-05
23836,0.043347258
23837,0.22727619
23838,0.17523856
23839,0.12855351
23840,0.09291439
23841,0.07661522
23842,0.1602059
23843,0.00040323907
23844,0.13293813
23845,0.016049918
23846,0.25474414
23847,0.013466104
23848,0.0059790732
23849,0.13828953
23850,0.010483183
23851,0.05014377
23852,0.0833351
23853,0.0693095
23854,0.15946032
23855,0.09146386
23856,0.11905482
23857,0.010808511
23858,0.112596035
23859,0.13732386
23860,0.055440288
23861,0.065994166
23862,0.33241445
23863,0.20811993
23864,0.07216713
23865,0.018918032
23866,0.10032592
23867,0.13242067
23868,0.06681753
23869,0.13174899
23870,0.075485006
23871,0.048698902
23872,0.037745416
23873,0.5165524
23874,0.06930625
23875,0.017044827
23876,0.05491033
23877,0.42401466
23878,0.01634527
23879,0.17715086
23880,0.0807678
23881,0.0040112687
23882,0.006101668
23883,0.117594816
23884,0.06457192
23885,0.06749506
23886,0.12771414
23887,0.2666251
23888,0.0149860075
23889,0.067938246
23890,0.05912261
23891,0.12571765
23892,0.056944665
23893,0.09513192
23894,0.17260088
23895,0.0126072755
23896,0.098427504
23897,0.111756064
23898,0.00223141
23899,0.34508327
23900,0.27244073
23901,0.15209092
23902,0.00094625005
23903,0.20434913
23904,0.053563546
23905,0.03763952
23906,0.0070088753
23907,0.07426388
23908,0.020635437
23909,0.2252572
23910,0.117133304
23911,0.025548406
23912,0.22390383
23913,0.089607
23914,0.029119704
23915,0.16356727
23916,0.0144876735
23917,0.002701352
23918,0.2518694
23919,0.04797965
23920,0.11841342
23921,0.13258506
23922,0.0003384721
23923,9.087458e-05
23924,0.101849824
23925,0.24014811
23926,0.04683236
23927,0.07214083
23928,0.030011544
23929,0.00853173
23930,0.02300487
23931,0.34508327
23932,0.01006878
23933,0.014537167
23934,0.20455058
23935,0.037131935
23936,0.017222745
23937,0.11711312
23938,0.09247196
23939,0.13258506
23940,0.098912664
23941,0.12789923
23942,0.19637805
23943,0.10008271
23944,0.07994203
23945,0.034638956
23946,0.024244873
23947,0.2026868
23948,0.3319572
23949,0.19248661
23950,0.01336152
23951,0.052097265
23952,0.16302006
23953,0.016854163
23954,0.10022501
23955,0.00036164786
23956,0.063454404
23957,0.02466602
23958,0.20089534
23959,0.028434439
23960,0.08538807
23961,0.12751518
23962,0.1820072
23963,0.34026214
23964,0.11728299
23965,0.047618937
23966,0.42084715
23967,0.02134598
23968,0.21424751
23969,0.031091098
23970,0.04270043
23971,0.086985655
23972,0.16102068
23973,0.12725428
23974,0.085478224
23975,0.19642052
23976,0.06469763
23977,0.0562461
23978,0.04146643
23979,0.005524067
23980,0.09039306
23981,0.14045204
23982,0.03409682
23983,0.045778405
23984,0.013842938
23985,0.17872246
23986,0.20028903
23987,0.051830564
23988,0.00034123432
23989,0.14126566
23990,0.12208565
23991,0.09842119
23992,0.031977337
23993,0.15493217
23994,0.14476965
23995,0.014603204
23996,0.0016390084
23997,0.029565152
23998,0.09379149
23999,0.26320872
24000,0.23549986
24001,0.16904904
24002,0.05444145
24003,0.21420786
24004,0.10322895
24005,0.20031124
24006,0.23302345
24007,0.17597756
24008,0.04562591
24009,0.017750908
24010,0.059917785
24011,0.25369465
24012,0.16148938
24013,0.061150797
24014,0.082048215
24015,2.2936385e-05
24016,0.17516096
24017,0.18495841
24018,0.122002415
24019,0.080127314
24020,0.115183964
24021,0.04650225
24022,0.074767336
24023,0.08226846
24024,0.20553848
24025,0.015610225
24026,0.17265749
24027,0.08112943
24028,0.15784791
24029,0.04515871
24030,0.044266433
24031,0.07511173
24032,0.051757265
24033,0.52921814
24034,0.005560503
24035,0.097548164
24036,0.19910337
24037,0.08107702
24038,0.16690573
24039,0.021052744
24040,0.1778623
24041,0.13169895
24042,0.23566115
24043,0.012765383
24044,0.07127194
24045,0.08633561
24046,0.112596035
24047,0.049772803
24048,0.28322056
24049,0.34508327
24050,0.09862143
24051,0.1315507
24052,0.26263276
24053,0.00038484478
24054,0.171532
24055,0.15402077
24056,0.10134839
24057,0.04290158
24058,0.031533062
24059,0.00043977282
24060,0.06112398
24061,0.07691718
24062,0.25193715
24063,0.12763336
24064,0.08157563
24065,0.07562715
24066,0.09775598
24067,0.016460575
24068,0.24124433
24069,0.17558368
24070,0.007857353
24071,0.0057150056
24072,0.30902737
24073,0.029094575
24074,0.04630783
24075,0.38463748
24076,0.34508327
24077,0.0016525865
24078,0.055064566
24079,0.121099226
24080,0.08596949
24081,0.12660019
24082,0.022936832
24083,0.016310561
24084,0.33241445
24085,0.0759433
24086,0.061484236
24087,0.20340851
24088,0.28415653
24089,6.441871e-05
24090,0.05886207
24091,0.020104729
24092,0.016573895
24093,0.11859398
24094,0.08702186
24095,0.005560503
24096,0.33241445
24097,0.06837765
24098,0.27759236
24099,0.061473798
24100,0.18742399
24101,0.33241445
24102,0.13182244
24103,0.12097163
24104,0.15533468
24105,0.29269034
24106,0.121038586
24107,0.10747153
24108,0.00071813364
24109,0.049766902
24110,0.1537952
24111,0.12571765
24112,0.06891622
24113,0.19336697
24114,0.089575596
24115,0.09355813
24116,0.0006992849
24117,0.007733483
24118,0.33241445
24119,0.18025756
24120,0.14457074
24121,0.009864183
24122,0.015034994
24123,0.27599618
24124,0.010627669
24125,0.034658678
24126,0.04677324
24127,0.10410753
24128,0.14059247
24129,0.19528207
24130,0.117133304
24131,0.14239588
24132,0.07691718
24133,0.33259186
24134,0.16102068
24135,0.29771686
24136,0.033113025
24137,0.0063041337
24138,0.106839165
24139,0.4287443
24140,0.07311403
24141,0.25200486
24142,1.0604826
24143,0.018149681
24144,0.053799234
24145,0.21693197
24146,0.18340693
24147,0.01054683
24148,0.09377987
24149,0.1664119
24150,0.25593397
24151,0.033417057
24152,0.118068896
24153,0.13827856
24154,0.07603709
24155,0.20811993
24156,0.020185975
24157,0.025367018
24158,0.0052521494
24159,0.07147801
24160,0.10224622
24161,0.020026436
24162,0.17976485
24163,0.008179613
24164,0.047238372
24165,0.2011744
24166,0.0076886537
24167,0.5150572
24168,0.33241445
24169,0.21915367
24170,0.05400434
24171,0.16824831
24172,0.20634869
24173,0.23180343
24174,0.57893515
24175,0.1919361
24176,0.022441868
24177,0.24936196
24178,0.17516096
24179,0.34693152
24180,0.0063857334
24181,0.0124988435
24182,0.102757476
24183,0.1923861
24184,0.074220955
24185,0.06995082
24186,0.1655231
24187,0.06131613
24188,0.112738214
24189,0.0163274
24190,0.14184946
24191,0.1480065
24192,0.21706842
24193,0.020160748
24194,0.098427504
24195,0.18848388
24196,0.044604905
24197,0.028056614
24198,0.0014950506
24199,0.14824452
24200,0.11002946
24201,0.032493826
24202,0.17320763
24203,0.0025672987
24204,0.019482672
24205,0.27756363
24206,0.12571765
24207,0.006224123
24208,0.3267134
24209,0.37622172
24210,0.03655718
24211,0.058725975
24212,0.081092454
24213,0.17587166
24214,0.041749142
24215,0.3055223
24216,0.023689572
24217,0.13247924
24218,0.0070174234
24219,0.14447574
24220,0.06343114
24221,0.04894914
24222,0.13490395
24223,0.25593397
24224,0.001788178
24225,0.22042367
24226,0.036449756
24227,0.005201208
24228,0.2991003
24229,0.0057411147
24230,0.00043133984
24231,0.17324723
24232,0.2237327
24233,0.015447567
24234,0.1997092
24235,0.78180003
24236,0.052779473
24237,0.042571593
24238,0.13827856
24239,0.27232563
24240,0.46573755
24241,0.072221644
24242,0.07931877
24243,0.011726157
24244,0.024897955
24245,0.21080323
24246,0.013585602
24247,0.0049153464
24248,0.33386523
24249,0.081599586
24250,0.33241445
24251,0.001452502
24252,0.13410762
24253,0.37230957
24254,0.09243298
24255,0.28211877
24256,0.01582773
24257,0.29348758
24258,0.23584954
24259,0.074767336
24260,0.06598672
24261,0.0807678
24262,0.057320636
24263,0.0002528889
24264,0.1807985
24265,0.041234948
24266,0.038183793
24267,0.2749436
24268,0.47580513
24269,0.07636254
24270,0.06466295
24271,0.1662543
24272,0.0005658951
24273,0.016997842
24274,0.29064855
24275,0.16287959
24276,0.09121643
24277,0.015776793
24278,0.24936196
24279,0.002677443
24280,0.0455285
24281,0.06995031
24282,0.14059912
24283,0.15864111
24284,0.07386354
24285,0.16095796
24286,0.3074913
24287,0.29489812
24288,0.092288256
24289,0.29695687
24290,0.05282202
24291,0.16681814
24292,0.27071163
24293,0.0798903
24294,0.037660673
24295,0.11431895
24296,0.19342537
24297,0.15880616
24298,0.15886632
24299,0.008133248
24300,0.10990735
24301,9.919273e-05
24302,0.04501116
24303,0.0997524
24304,0.063193284
24305,0.10326748
24306,0.14802918
24307,0.03977145
24308,0.047270577
24309,0.22265506
24310,0.0023058725
24311,0.068968914
24312,0.32266876
24313,0.24014811
24314,0.0070585203
24315,0.044237826
24316,0.02728062
24317,0.011833621
24318,0.16842797
24319,0.085299216
24320,0.17176107
24321,0.05432013
24322,0.06676394
24323,0.035408333
24324,0.18155451
24325,0.08731503
24326,0.22402349
24327,0.19248661
24328,0.07511173
24329,0.33241445
24330,0.0074365935
24331,0.06229062
24332,0.101514846
24333,0.15231197
24334,5.8899357e-05
24335,0.180254
24336,0.1588568
24337,0.33854628
24338,0.16037294
24339,0.16404146
24340,0.12064149
24341,0.1776732
24342,0.010371243
24343,0.3820197
24344,0.26470616
24345,0.2252572
24346,0.35617748
24347,0.1820072
24348,0.019116642
24349,0.02097108
24350,0.03214502
24351,0.0046846913
24352,0.28676707
24353,0.13484198
24354,0.014677768
24355,0.055427432
24356,0.17516096
24357,0.0071789743
24358,0.10714492
24359,0.025811264
24360,0.034268647
24361,0.047215648
24362,0.00043329803
24363,0.111925215
24364,0.017212056
24365,0.0005853357
24366,0.11115878
24367,0.015189137
24368,0.001452502
24369,0.103764385
24370,0.01020408
24371,0.06297533
24372,0.040533528
24373,0.48090336
24374,0.3942598
24375,0.20849486
24376,0.004603097
24377,0.55972743
24378,0.038680233
24379,0.23834175
24380,0.09132588
24381,0.036916617
24382,0.14156134
24383,0.0842964
24384,0.106413916
24385,0.29813206
24386,0.31654224
24387,0.22922264
24388,0.17153014
24389,0.22091645
24390,0.008112404
24391,0.017610576
24392,0.25028887
24393,0.05475567
24394,0.2726503
24395,0.39507252
24396,0.38813013
24397,0.11737677
24398,0.050216544
24399,0.14811476
24400,0.04900055
24401,0.20790987
24402,0.3667974
24403,0.06542791
24404,0.1409764
24405,0.32390758
24406,0.19160563
24407,0.35416794
24408,0.030354317
24409,0.34094778
24410,0.4161427
24411,0.14951077
24412,0.14811476
24413,0.1756599
24414,0.0034597442
24415,0.14370997
24416,0.12856838
24417,0.0877606
24418,0.061196726
24419,0.19376862
24420,0.28251508
24421,0.22173995
24422,0.03910963
24423,0.02202555
24424,0.0927186
24425,0.12840077
24426,0.12508461
24427,0.048735786
24428,0.19629544
24429,0.26987824
24430,0.04791357
24431,0.11411436
24432,0.033178996
24433,0.02758769
24434,0.07475243
24435,0.13379806
24436,0.5416639
24437,0.20731276
24438,0.05574954
24439,0.033194534
24440,0.002867442
24441,0.09739833
24442,0.26982838
24443,0.08674486
24444,0.0337017
24445,0.008631117
24446,0.034645878
24447,0.1489515
